record_id,application_start_date,product_type,application_complete_date,policy_number,purchase_status,application_approval_decision_date,application_approval_decision,policy_purchase_date,user_age,user_gender,user_income,premium_class,policy_length_years,policy_coverage_amount,policy_monthly_premiums,lead_source
13888150183,2023-06-27 15:21,Term Life,2023-06-27,1559625,Purchased,2023-06-27,Approved,2023-06-27,58,M,60000,Non-Tobacco User,10,100000,34.29,Facebook Paid
13888125260,2023-06-27 15:21,Term Life,2023-06-27,1559627,Purchased,2023-06-27,Approved,2023-06-27,56,F,45000,Non-Tobacco User,10,100000,24.23,Facebook Paid
13888006004,2023-06-27 15:21,Term Life,,,,,,,42,M,12000,,,,34.79,Google Paid
13886572422,2023-06-27 13:35,Term Life,2023-06-27,1559623,Customer declined,,Application cancelled,,35,F,19000,Tobacco User,25,425000,63.5,Facebook Paid
13886490286,2023-06-27 13:29,Term Life,,,,,,,45,M,,,,,44.52,SEO
13886496146,2023-06-27 13:27,Term Life,,,,,,,62,M,,,,,110.13,Facebook Paid
13885727404,2023-06-27 13:19,Term Life,,,,,,,66,M,,,,,12266.38,Google Paid
13885628808,2023-06-27 13:04,Term Life,2023-06-27,1559621,Purchased,2023-06-27,Approved,2023-06-28,36,M,84000,Non-Tobacco User,25,750000,70.15,Affiliate
13885508889,2023-06-27 12:49,Term Life,2023-06-27,1559639,Pending,2023-06-27,Approved,,28,M,325000,Non-Tobacco User,20,1675000,86.63,Google Paid
13885568420,2023-06-27 12:43,Term Life,,,,,,,45,F,,,,,31.6,Facebook Paid
13885401473,2023-06-27 12:30,Term Life,,,,,,,36,F,,,,,23.53,Google Paid
13885092013,2023-06-27 11:59,Term Life,,,,,,,44,M,90000,,,,47.55,SEO
13884249734,2023-06-27 11:51,Term Life,2023-06-27,1559617,Customer declined,2023-06-27,Approved,,48,M,45000,Non-Tobacco User,25,100000,36.9,SEO
13885054383,2023-06-27 11:50,Term Life,2023-06-27,1559614,Customer declined,2023-06-27,Approved,,60,F,55000,Non-Tobacco User,10,200000,63.86,Facebook Paid
13885006450,2023-06-27 11:50,Term Life,2023-06-27,1559613,Application declined,2023-07-25,Declined,,50,F,18000,Non-Tobacco User,15,200000,35.79,Facebook Paid
13884922630,2023-06-27 11:41,Term Life,,,,,,,58,M,,,,,118.46,SEO
13884117669,2023-06-27 11:27,Term Life,,,,,,,67,M,,,,,291.96,Facebook Paid
13884892814,2023-06-27 11:22,Term Life,,,,,,,35,F,,,,,39.78,Facebook Paid
13884913425,2023-06-27 11:06,Term Life,2023-06-27,1559611,Customer declined,,Application cancelled,,57,M,181000,Non-Tobacco User,10,400000,109.97,Mortgage
13884135936,2023-06-27 11:03,Term Life,2023-06-27,1559608,Application declined,2023-07-04,Declined,,23,M,105000,Tobacco User,20,300000,34.59,Direct
13884928690,2023-06-27 10:59,Term Life,2023-06-27,1559610,Pending,2023-06-27,Approved,,31,F,102000,Non-Tobacco User,30,500000,57.55,Affiliate
13884818487,2023-06-27 10:40,Term Life,2023-06-27,1559606,Customer declined,,Application cancelled,,69,M,50000,Non-Tobacco User,15,150000,281.31,Google Paid
13883622327,2023-06-27 9:50,Term Life,,,,,,,40,M,,,,,48.45,SEO
13883628586,2023-06-27 9:42,Term Life,,,,,,,60,F,,,,,34.18,SEO
13883185785,2023-06-27 8:56,Term Life,,,,,,,39,F,,,,,60.54,Facebook Paid
13882542209,2023-06-27 7:01,Term Life,2023-06-27,1559604,Application declined,2023-06-27,Declined,,46,M,50000,Tobacco User,15,250000,103.93,SEO
13881798011,2023-06-27 6:42,Term Life,2023-06-27,1559602,Customer declined,,Application cancelled,,32,F,70000,Non-Tobacco User,20,600000,25.84,Affiliate
13880884114,2023-06-27 4:10,Term Life,2023-06-27,1559598,Customer declined,,Application cancelled,,36,M,100000,Non-Tobacco User,20,350000,26.58,SEO
13880648023,2023-06-27 3:14,Term Life,2023-06-27,1559600,Pending,,In Progress,,36,F,75000,Non-Tobacco User,20,350000,20.17,SEO
13880513802,2023-06-27 2:15,Term Life,,,,,,,42,F,,,,,136.7,Google Paid
13880395578,2023-06-27 1:49,Term Life,,,,,,,70,F,,,,,126.46,Facebook Paid
13880254280,2023-06-27 1:04,Term Life,2023-06-27,1559595,Application declined,2023-06-27,Declined,,41,M,70000,Non-Tobacco User,20,500000,49.83,SEO
13880222642,2023-06-27 1:03,Term Life,,,,,,,22,M,,,,,35.25,Direct
13879996277,2023-06-27 0:06,Term Life,,,,,,,40,F,,,,,158.59,Facebook Paid
13879008433,2023-06-26 23:57,Term Life,2023-06-27,1559592,Application declined,2023-06-27,Declined,,40,F,55000,Non-Tobacco User,20,500000,33.61,Facebook Paid
13877558068,2023-06-26 23:50,Term Life,,,,,,,74,M,,,,,268.21,Facebook Paid
13877472349,2023-06-26 23:36,Term Life,2023-06-27,1559594,Customer declined,2023-06-27,Approved,,44,M,108000,Non-Tobacco User,20,500000,65.19,Facebook Paid
13877494457,2023-06-26 23:30,Term Life,2023-06-27,1559587,Pending,2023-07-04,Approved,,49,F,83000,Non-Tobacco User,15,500000,59.66,Google Paid
13877637484,2023-06-26 23:27,Term Life,,,,,,,37,M,,,,,66.54,SEO
13877597356,2023-06-26 23:00,Term Life,,,,,,,39,F,,,,,36.41,Affiliate
13877502539,2023-06-26 22:51,Term Life,2023-06-27,1559590,Application declined,2023-07-20,Declined,,47,M,78000,Non-Tobacco User,15,500000,73.63,Google Paid
13877432610,2023-06-26 22:41,Term Life,2023-06-27,1559586,Purchased,2023-06-26,Approved,2023-06-27,35,F,100000,Non-Tobacco User,20,500000,23.57,Direct
13877444487,2023-06-26 22:20,Term Life,,,,,,,36,M,,,,,56.12,Direct
13877336740,2023-06-26 22:04,Term Life,,,,,,,31,M,,,,,40.89,Direct
13877228107,2023-06-26 21:55,Term Life,,,,,,,34,F,,,,,107.71,SEO
13877243928,2023-06-26 21:42,Term Life,2023-06-27,1559582,Customer declined,,Application cancelled,,57,M,78000,Non-Tobacco User,20,250000,143.97,SEO
13877218141,2023-06-26 21:29,Term Life,,,,,,,52,M,72000,,,,88.7,Google Paid
13875055956,2023-06-26 21:19,Term Life,2023-06-26,1559579,Pending,2023-06-26,Approved,,34,M,125000,Tobacco User,20,700000,99.34,Google Paid
13875015733,2023-06-26 20:52,Term Life,2023-06-27,1559583,Customer declined,,Application cancelled,,51,F,21000,Non-Tobacco User,20,250000,53.39,SEO
13875277640,2023-06-26 20:37,Term Life,2023-06-27,1559577,Customer declined,,Application cancelled,,54,F,33000,Non-Tobacco User,10,100000,21,Google Paid
13875216747,2023-06-26 20:28,Term Life,2023-06-27,1559576,Purchased,2023-06-26,Approved,2023-06-28,40,F,26000,Non-Tobacco User,20,300000,22.82,Google Paid
13874943780,2023-06-26 20:27,Term Life,,,,,,,48,M,,,,,231.23,Google Paid
13874721705,2023-06-26 19:58,Term Life,2023-06-27,1559573,Purchased,2023-06-26,Approved,2023-06-27,44,F,99000,Non-Tobacco User,30,500000,98.58,Online Community
13874543216,2023-06-26 18:58,Term Life,2023-06-26,1559570,Pending,2023-06-26,Approved,,44,F,10000,Tobacco User,15,250000,54.3,Google Paid
13874687906,2023-06-26 18:49,Term Life,2023-06-26,1559567,Purchased,2023-06-26,Approved,2023-07-26,35,M,180000,Tobacco User,30,500000,129.99,Mortgage
13874728610,2023-06-26 18:38,Term Life,2023-06-26,1559568,Purchased,2023-06-26,Approved,2023-07-24,35,F,62000,Non-Tobacco User,30,500000,43.07,Mortgage
13874610014,2023-06-26 18:34,Term Life,2023-06-26,1559571,Application declined,2023-06-26,Declined,,45,M,75000,Tobacco User,15,250000,92.06,Google Paid
13874347156,2023-06-26 17:59,Term Life,,,,,,,64,M,,,,,107.42,Google Paid
13874132131,2023-06-26 17:48,Term Life,,,,,,,39,M,,,,,87.82,Facebook Paid
13872519188,2023-06-26 17:01,Term Life,,,,,,,51,F,2000,,,,51.44,SEO
13872327496,2023-06-26 16:54,Term Life,,,,,,,32,M,,,,,48.75,Direct
13872122958,2023-06-26 16:46,Term Life,2023-06-26,1559564,Pending,2023-06-26,Approved,,21,F,12000,Non-Tobacco User,15,225000,12.13,Google Paid
13872337668,2023-06-26 16:40,Term Life,2023-06-26,1559559,Purchased,2023-06-26,Approved,2023-07-13,26,F,40000,Non-Tobacco User,20,1000000,35.7,Direct
13872075355,2023-06-26 16:31,Term Life,2023-06-26,1559561,Purchased,2023-06-26,Approved,2023-06-28,27,M,90000,Non-Tobacco User,20,1000000,53.5,Direct
13871906367,2023-06-26 16:30,Term Life,2023-06-26,1559565,Pending,2023-06-26,Approved,,42,M,12000,Non-Tobacco User,25,200000,40.89,Google Paid
13871604365,2023-06-26 16:18,Term Life,,,,,,,27,F,,,,,29.99,SEO
13871349268,2023-06-26 15:58,Term Life,2023-06-26,1559557,Purchased,2023-06-26,Approved,2023-06-26,35,F,100000,Non-Tobacco User,25,500000,32.89,Organic Social
13869774189,2023-06-26 15:14,Term Life,2023-06-26,1559556,Pending,,In Progress,,64,M,50000,Non-Tobacco User,15,100000,100.35,Direct
13869039687,2023-06-26 14:16,Term Life,,,,,,,36,F,,,,,43.98,Direct
13869013910,2023-06-26 14:07,Term Life,,,,,,,20,M,,,,,48.52,Facebook Paid
13868762414,2023-06-26 14:01,Term Life,2023-06-26,1559552,Purchased,2023-06-26,Approved,2023-06-26,35,F,10000,Non-Tobacco User,10,900000,45.26,Mortgage
13868724380,2023-06-26 13:49,Term Life,2023-06-26,1559553,Purchased,2023-06-26,Approved,2023-06-26,40,M,170000,Non-Tobacco User,10,900000,44.25,Mortgage
13868432527,2023-06-26 13:03,Term Life,,,,,,,36,M,,,,,30.06,SEO
13868361292,2023-06-26 12:56,Term Life,,,,,,,45,F,,,,,23.56,Direct
13868207258,2023-06-26 12:28,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13867965454,2023-06-26 11:56,Term Life,2023-06-26,1559548,Purchased,2023-06-26,Approved,2023-07-24,49,F,50000,Non-Tobacco User,15,500000,59.66,Facebook Paid
13868057525,2023-06-26 11:54,Term Life,2023-06-26,1559550,Pending,,In Progress,,50,F,20000,Non-Tobacco User,10,200000,24.6,Facebook Paid
13867892562,2023-06-26 11:45,Term Life,,,,,,,44,M,,,,,44.24,SEO
13867821948,2023-06-26 11:26,Term Life,,,,,,,35,M,,,,,41.34,Facebook Paid
13865981833,2023-06-26 10:18,Term Life,,,,,,,33,M,,,,,60.5,Facebook Paid
13865038628,2023-06-26 9:21,Term Life,2023-06-26,1559544,Purchased,2023-07-21,Approved,2023-07-21,31,M,80000,Non-Tobacco User,15,600000,71.69,SEO
13865644949,2023-06-26 9:16,Term Life,2023-06-26,1559539,Application declined,2023-06-26,Declined,,58,M,70000,Non-Tobacco User,15,200000,98.9,SEO
13864859807,2023-06-26 8:43,Term Life,,,,,,,38,M,,,,,49.29,Direct
13865619268,2023-06-26 8:36,Term Life,2023-06-26,1559541,Customer declined,,Application cancelled,,56,F,60000,Non-Tobacco User,15,200000,61.03,SEO
13864770608,2023-06-26 8:24,Term Life,,,,,,,30,F,,,,,32.75,Facebook Paid
13864927776,2023-06-26 8:15,Term Life,,,,,,,31,M,24000,,,,36.34,Facebook Paid
13864704051,2023-06-26 8:06,Term Life,,,,,,,31,F,15000,,,,26.6,Facebook Paid
13864712219,2023-06-26 8:06,Critical Illness,,,,,,,38,M,55000,,,,25.99,Organic Social
13864243613,2023-06-26 6:52,Critical Illness,,,,,,,46,F,140000,,,,49.4,Facebook Paid
13863948703,2023-06-26 5:43,Term Life,,,,,,,36,M,,,,,75.14,Direct
13862985271,2023-06-26 4:31,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13862753885,2023-06-26 2:54,Term Life,2023-06-26,1559537,Pending,2023-06-26,Approved,,24,F,20000,Non-Tobacco User,20,550000,20.93,Google Paid
13862475647,2023-06-26 1:06,Term Life,,,,,,,39,F,,,,,19.27,Facebook Paid
13862073722,2023-06-25 23:49,Term Life,2023-06-26,1559536,Pending,2023-07-04,Approved,,56,M,75000,Tobacco User,20,100000,130.64,Facebook Paid
13861767211,2023-06-25 21:41,Term Life,2023-06-26,1559532,Purchased,2023-06-25,Approved,2023-06-26,32,M,225000,Non-Tobacco User,20,1000000,54.57,Friend or Family
13861378587,2023-06-25 21:18,Term Life,2023-06-26,1559524,Pending,2023-06-25,Approved,,31,F,60000,Non-Tobacco User,20,500000,21.85,Facebook Paid
13861601900,2023-06-25 21:18,Term Life,,,,,,,36,F,13000,,,,15.69,Google Paid
13861369123,2023-06-25 21:12,Term Life,2023-06-26,1559525,Purchased,2023-06-25,Approved,2023-06-28,35,M,75000,Non-Tobacco User,20,500000,31.46,Facebook Paid
13861326999,2023-06-25 21:03,Term Life,2023-06-25,1559530,Application declined,2023-06-25,Declined,,36,F,21000,Tobacco User,30,300000,31.22,Google Paid
13861599546,2023-06-25 21:01,Term Life,,,,,,,38,M,,,,,57.51,Direct
13861442929,2023-06-25 20:52,Term Life,2023-06-26,1559528,Pending,2023-06-25,Approved,,31,F,0,Non-Tobacco User,20,400000,19.13,Google Paid
13861001494,2023-06-25 19:18,Term Life,2023-06-25,1559522,Application declined,2023-06-25,Declined,,65,M,120000,Non-Tobacco User,10,200000,144.94,Facebook Paid
13860981656,2023-06-25 18:52,Term Life,,,,,,,64,M,120000,,,,211.03,Facebook Paid
13860897071,2023-06-25 18:48,Term Life,,,,,,,69,M,,,,,491.23,Facebook Paid
13861054804,2023-06-25 18:46,Term Life,,,,,,,43,F,,,,,40.18,SEO
13860980308,2023-06-25 18:37,Term Life,,,,,,,44,F,,,,,164.56,Facebook Paid
13859820391,2023-06-25 18:01,Term Life,2023-06-25,1559534,Application declined,2023-06-25,Declined,,29,F,50000,Non-Tobacco User,15,250000,12.8,Google Paid
13859738497,2023-06-25 17:44,Term Life,,,,,,,39,M,,,,,81.46,Direct
13856483113,2023-06-25 13:55,Term Life,,,,,,,71,F,,,,,1085.34,Google Paid
13856532640,2023-06-25 13:46,Critical Illness,2023-06-25,1559520,Pending,,In Progress,,33,M,30000,Non-Tobacco User,20,55000,26.6,Facebook Paid
13856307231,2023-06-25 12:49,Term Life,,,,,,,61,M,,,,,57.32,SEO
13856301972,2023-06-25 12:25,Term Life,,,,,,,32,F,,,,,66.33,Affiliate
13855782231,2023-06-25 10:06,Term Life,2023-06-25,1559517,Customer declined,,Application cancelled,,67,F,0,Non-Tobacco User,15,200000,201.84,SEO
13855222788,2023-06-25 9:51,Term Life,2023-06-25,1559519,Application declined,2023-06-25,Declined,,68,M,110000,Non-Tobacco User,15,200000,332.77,SEO
13854914941,2023-06-25 8:30,Term Life,,,,,,,44,M,,,,,50.27,Direct
13854192397,2023-06-25 6:42,Critical Illness,,,,,,,37,M,65000,,,,26.2,Affiliate
13853968970,2023-06-25 5:36,Term Life,,,,,,,35,M,,,,,44.36,SEO
13853537557,2023-06-25 4:39,Term Life,,,,,,,42,M,,,,,1148.75,Google Paid
13853391800,2023-06-25 3:03,Critical Illness,2023-06-25,1559515,Pending,2023-06-25,Approved,,35,F,26000,Non-Tobacco User,10,25000,13.37,Affiliate
13853384025,2023-06-25 2:52,Critical Illness,2023-06-25,1559514,Customer declined,2023-06-25,Approved,,34,M,36000,Non-Tobacco User,10,25000,14.53,Affiliate
13853312041,2023-06-25 2:32,Term Life,,,,,,,48,F,,,,,34.82,Facebook Paid
13852691717,2023-06-24 23:53,Term Life,,,,,,,54,M,77000,,,,95.97,Facebook Paid
13851928121,2023-06-24 23:24,Term Life,,,,,,,34,M,,,,,46.46,Google Paid
13852557068,2023-06-24 22:56,Term Life,,,,,,,37,M,,,,,78.71,Affiliate
13852457859,2023-06-24 22:35,Term Life,,,,,,,30,M,,,,,46.34,SEO
13852447345,2023-06-24 22:32,Term Life,2023-07-17,1560672,Pending,,In Progress,,39,F,2000000,Non-Tobacco User,30,300000,39.9,Facebook Paid
13852440856,2023-06-24 22:14,Term Life,2023-06-25,1559507,Customer declined,,Application cancelled,,42,F,92500,Non-Tobacco User,20,500000,40.3,Google Paid
13851818602,2023-06-24 22:02,Term Life,2023-06-25,1559508,Customer declined,,Application cancelled,,45,M,102000,Non-Tobacco User,20,500000,70.31,Google Paid
13852363636,2023-06-24 21:31,Term Life,2023-06-25,1559505,Purchased,2023-06-26,Approved,2023-06-27,33,F,35000,Non-Tobacco User,25,175000,15.48,SEO
13851767112,2023-06-24 21:22,Term Life,,,,,,,33,F,30000,,,,17.06,SEO
13851625500,2023-06-24 19:37,Term Life,,,,,,,47,F,,,,,33.38,Google Paid
13850183684,2023-06-24 19:18,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13851553132,2023-06-24 19:14,Term Life,2023-06-24,1559499,Application declined,2023-07-17,Declined,,58,M,50000,Non-Tobacco User,15,250000,118.46,Friend or Family
13849867956,2023-06-24 19:04,Term Life,2023-06-24,1559497,Customer declined,2023-06-24,Approved,,33,M,280000,Non-Tobacco User,20,2000000,105.59,Facebook Paid
13850220916,2023-06-24 18:57,Term Life,,,,,,,33,M,,,,,105.59,Direct
13850351684,2023-06-24 18:40,Term Life,2023-06-24,1559501,Pending,2023-07-31,Approved,,54,F,100000,Non-Tobacco User,15,250000,90.79,Friend or Family
13849766573,2023-06-24 17:40,Term Life,,,,,,,38,M,,,,,117.44,SEO
13849749574,2023-06-24 17:34,Term Life,,,,,,,56,M,,,,,86.15,Facebook Paid
13849385118,2023-06-24 16:13,Critical Illness,2023-06-24,1559495,Purchased,2023-06-24,Approved,2023-06-26,28,M,40000,Non-Tobacco User,20,100000,32.52,Friend or Family
13849294006,2023-06-24 16:08,Critical Illness,2023-06-24,1559494,Purchased,2023-06-24,Approved,2023-06-27,30,M,60000,Non-Tobacco User,10,100000,28.98,Direct
13848866966,2023-06-24 15:35,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13848901394,2023-06-24 15:29,Term Life,,,,,,,46,F,41000,,,,27.08,SEO
13848918358,2023-06-24 15:25,Term Life,2023-06-24,1559491,Purchased,2023-06-24,Approved,2023-07-04,35,F,40000,Non-Tobacco User,10,100000,7.4,Facebook Paid
13848877457,2023-06-24 15:25,Term Life,2023-06-24,1559489,Application declined,2023-06-24,Declined,,50,M,35000,Tobacco User,15,200000,125.35,Google Paid
13848897875,2023-06-24 15:25,Term Life,2023-06-24,1559492,Purchased,2023-06-24,Approved,2023-07-04,31,F,30000,Non-Tobacco User,10,100000,7.27,Facebook Paid
13847657510,2023-06-24 14:19,Term Life,2023-06-24,1559485,Customer declined,2023-06-24,Approved,,34,F,90000,Non-Tobacco User,30,650000,51.96,Google Paid
13848445365,2023-06-24 14:06,Term Life,2023-06-24,1559487,Customer declined,2023-06-24,Approved,,39,M,90000,Non-Tobacco User,30,650000,104.54,Google Paid
13848360024,2023-06-24 13:23,Term Life,2023-06-24,1559482,Customer declined,,Application cancelled,,39,F,57000,Non-Tobacco User,15,500000,25.23,Friend or Family
13848166300,2023-06-24 13:05,Term Life,2023-06-24,1559481,Customer declined,2023-06-24,Approved,,38,M,95000,Non-Tobacco User,15,500000,47.78,Friend or Family
13848167536,2023-06-24 12:54,Term Life,,,,,,,49,M,,,,,56.44,Facebook Paid
13847298959,2023-06-24 12:29,Term Life,,,,,,,31,F,,,,,66.33,Facebook Paid
13847229061,2023-06-24 12:14,Term Life,2023-06-24,1559479,Customer declined,,Application cancelled,,69,F,45000,Non-Tobacco User,15,350000,373.68,Facebook Paid
13846162715,2023-06-24 12:10,Term Life,,,,,,,39,M,,,,,25.38,Facebook Paid
13847127172,2023-06-24 11:33,Term Life,,,,,,,28,M,78000,,,,25.3,Direct
13847075423,2023-06-24 11:20,Term Life,2023-06-24,1559475,Pending,2023-06-24,Approved,,27,F,35000,Non-Tobacco User,20,500000,20.64,Online Community
13847083266,2023-06-24 11:18,Term Life,,,,,,,46,F,,,,,40.93,Facebook Paid
13846994585,2023-06-24 10:56,Term Life,2023-06-24,1559476,Customer declined,,Application cancelled,,27,M,235000,Non-Tobacco User,20,500000,29.74,Online Community
13845986474,2023-06-24 10:42,Term Life,,,,,,,40,F,,,,,36.27,Direct
13846446605,2023-06-24 9:28,Critical Illness,,,,,,,70,F,,,,,31.67,Direct
13845601107,2023-06-24 8:51,Term Life,,,,,,,24,M,,,,,37.48,Google Paid
13845645631,2023-06-24 8:44,Term Life,,,,,,,49,F,,,,,57.86,Google Paid
13845576218,2023-06-24 8:24,Term Life,2023-06-24,1559473,Purchased,2023-06-28,Approved,2023-06-29,49,F,240000,Non-Tobacco User,15,1000000,113.05,Friend or Family
13843257198,2023-06-24 4:48,Term Life,,,,,,,28,F,,,,,31.37,Affiliate
13843710567,2023-06-24 4:01,Term Life,,,,,,,41,F,,,,,82.23,Google Paid
13842955327,2023-06-24 2:31,Term Life,2023-06-24,1559469,Pending,2023-06-24,Approved,,26,M,50000,Non-Tobacco User,30,500000,38.77,Tiktok
13842835471,2023-06-24 2:15,Term Life,2023-06-24,1559470,Customer declined,,Application cancelled,,26,F,35000,Non-Tobacco User,30,500000,27.24,Tiktok
13841991027,2023-06-24 1:07,Term Life,2023-06-24,1559465,Purchased,2023-07-05,Approved,2023-07-10,38,F,14400,Non-Tobacco User,10,500000,17.89,Direct
13841984425,2023-06-24 0:54,Term Life,,,,,,,27,F,,,,,53.6,Facebook Paid
13841965475,2023-06-24 0:49,Term Life,2023-06-26,1559463,Pending,2023-06-26,Approved,,43,F,75000,Non-Tobacco User,20,750000,63.22,Facebook Paid
13841098601,2023-06-24 0:41,Term Life,2023-06-24,1559467,Purchased,2023-06-27,Approved,2023-07-04,38,M,110000,Non-Tobacco User,10,500000,24.17,Direct
13840259763,2023-06-24 0:26,Term Life,,,,,,,50,F,,,,,93.86,SEO
13839537547,2023-06-23 22:37,Term Life,,,,,,,32,M,,,,,14.68,Affiliate
13840856584,2023-06-23 22:24,Term Life,2023-06-24,1559461,Customer declined,,Application cancelled,,45,F,14000,Non-Tobacco User,15,250000,23.64,Google Paid
13840859295,2023-06-23 22:16,Term Life,,,,,,,36,M,,,,,98.17,Affiliate
13837605221,2023-06-23 21:06,Term Life,2023-06-23,1559459,Application declined,2023-06-23,Declined,,28,M,92000,Non-Tobacco User,30,700000,56.1,SEO
13837550748,2023-06-23 20:51,Term Life,,,,,,,48,M,105000,,,,61.88,Facebook Paid
13839195065,2023-06-23 20:23,Term Life,,,,,,,36,F,,,,,39.38,Direct
13837429534,2023-06-23 19:48,Term Life,2023-06-23,1559455,Purchased,2023-07-17,Approved,2023-07-19,48,M,130000,Non-Tobacco User,20,650000,187.58,Google Paid
13837338656,2023-06-23 19:30,Term Life,2023-06-23,1559457,Purchased,2023-06-23,Approved,2023-07-17,42,F,60000,Non-Tobacco User,20,650000,51.04,Google Paid
13836844454,2023-06-23 19:03,Term Life,2023-06-23,1559451,Customer declined,,Application cancelled,,44,M,53000,Non-Tobacco User,25,200000,48.06,SEO
13836795924,2023-06-23 18:42,Term Life,2023-06-23,1559453,Pending,,In Progress,,34,F,51000,Non-Tobacco User,25,200000,17.66,SEO
13836533780,2023-06-23 17:52,Term Life,2023-06-23,1559447,Pending,2023-06-23,Approved,,29,F,48000,Non-Tobacco User,20,2000000,68.96,Google Paid
13836576048,2023-06-23 17:45,Term Life,,,,,,,41,F,65000,,,,34.31,Google Paid
13836440132,2023-06-23 17:27,Term Life,2023-06-23,1559449,Pending,2023-06-23,Approved,,29,M,170000,Non-Tobacco User,20,2000000,102.64,Google Paid
13836357900,2023-06-23 17:15,Term Life,,,,,,,45,M,,,,,107.87,Facebook Paid
